title,lead,director,genre,revenue,budget,profit_ratio,director_average_profit_ratio,lead_average_profit_ratio,lead_worked_in_genre_count,director_worked_in_genre_count,director_worked_with_lead_count
Outlander,610,1104,9,7033683,50000000,0.14067366,0.14067366,1.301393135,1,1,1
The International,839,973,6,60161391,50000000,1.20322782,1.329083582,1.04777608,3,1,1
Street Fighter: The Legend of Chun-Li,981,517,4,12764201,50000000,0.25528402,1.737726147,0.25528402,1,4,1
Knowing,17,106,4,155446362,50000000,3.10892724,3.461004339,1.971246251,7,1,1
The Boat That Rocked,988,791,6,36348784,50000000,0.72697568,4.702880193,0.72697568,1,1,1
Race to Witch Mountain,627,933,2,106303988,50000000,2.12607976,3.294173104,2.218516066,4,1,2
Gamer,526,956,4,40828540,50000000,0.8165708,2.185008683,1.694699197,5,4,1
Marmaduke,598,543,14,83761844,50000000,1.67523688,1.548279012,3.166471558,1,1,1
Hereafter,257,40,6,105197635,50000000,2.1039527,3.849782014,1.837607896,8,9,1
Drive Angry,17,586,9,28931401,50000000,0.57862802,2.82428645,1.971246251,1,1,1
I Am Number Four,884,822,4,144492830,50000000,2.8898566,2.900517903,1.932837646,1,3,1
Super 8,1076,1202,12,260095987,50000000,5.20191974,5.20191974,5.20191974,1,1,1
"Crazy, Stupid, Love.",827,1147,3,142851197,50000000,2.85702394,1.852262028,2.2127021,6,2,1
Moneyball,25,912,6,110206216,50000000,2.20412432,3.24008513,2.949390394,4,2,1
Dream House,801,131,6,38502340,50000000,0.7700468,2.164624356,1.694098838,2,4,1
We Bought a Zoo,257,249,6,120081841,50000000,2.40163682,2.212629102,1.837607896,8,4,1
American Reunion,537,1055,3,234989584,50000000,4.69979168,4.162109298,4.843173903,4,2,1
Dredd,913,1038,4,41037742,50000000,0.82075484,2.299896058,0.741826007,1,1,1
Hansel & Gretel: Witch Hunters,996,1293,9,224803475,50000000,4.4960695,4.4960695,2.5954129,1,1,1
Planes,883,1316,1,219788712,50000000,4.39577424,4.39577424,2.963041917,2,1,1
Escape Plan,16,916,4,122915111,50000000,2.45830222,2.863513346,2.825168668,19,1,1
Anchorman 2: The Legend Continues,349,844,3,173649015,50000000,3.4729803,3.187534854,2.769122246,9,5,4
Non-Stop,45,891,4,222809600,50000000,4.456192,3.508643994,4.34228698,7,3,3
Muppets Most Wanted,1015,1228,3,80383290,50000000,1.6076658,2.639213311,1.666340819,2,2,1
22 Jump Street,920,1248,7,188441614,50000000,3.76883228,4.284241473,4.03091166,1,1,1
Planes: Fire & Rescue,883,1353,1,151165787,50000000,3.02331574,3.02331574,2.963041917,2,1,1
Into the Storm,1205,1214,4,160602194,50000000,3.21204388,3.285677717,3.21204388,1,1,1
The Judge,278,750,6,83719388,50000000,1.67438776,3.005311492,1.773624973,1,1,1
The Book of Life,737,1379,13,97437106,50000000,1.94874212,1.94874212,1.52807138,1,1,1
Into the Woods,39,744,9,212902372,50000000,4.25804744,3.414216955,3.604713676,2,1,1
Run All Night,45,891,4,71561644,50000000,1.43123288,3.508643994,4.34228698,7,3,3
13 Hours: The Secret Soldiers of Benghazi,1244,47,4,69411370,50000000,1.3882274,4.1863039,1.3882274,1,3,1
Zoolander 2,42,111,3,55969000,50000000,1.11938,1.893104049,2.036789228,10,3,4
Daddy's Home,349,1092,3,242786137,50000000,4.85572274,2.308965609,2.769122246,9,4,1
Free State of Jones,143,773,15,25035950,50000000,0.500719,1.102867805,2.505834104,1,1,1
The Nice Guys,422,913,4,62788218,50000000,1.25576436,1.15405378,1.540553895,3,2,1
Central Intelligence,627,843,4,216972543,50000000,4.33945086,6.674234904,2.218516066,4,1,1
The Emoji Movie,1319,1097,3,66913939,50000000,1.33827878,1.26913939,1.33827878,1,1,1
Focus,44,1147,13,153962963,50100000,3.073113034,1.852262028,3.996018889,1,1,1
The Adjustment Bureau,257,1190,8,127869379,50200000,2.547198785,2.547198785,1.837607896,1,1,1
The Bachelor,171,481,3,36911617,51000000,0.723757196,0.723757196,1.350027499,1,1,1
"Me, Myself & Irene",13,175,3,149270999,51000000,2.926882333,2.037118523,3.505449414,10,9,2
Barnyard,873,13,1,72779000,51000000,1.427039216,4.253278491,1.427039216,1,1,1
Eastern Promises,589,359,12,55112356,51500000,1.070142835,1.584826181,1.993734001,4,1,1
Casino,10,10,6,116112375,52000000,2.232930288,2.209111404,2.005681337,8,10,4
Apollo 13,1,48,6,355237933,52000000,6.831498712,3.465318601,4.655450038,3,3,3
The Thin Red Line,252,408,6,98126565,52000000,1.887049327,1.537828663,2.636630479,6,3,1
Erin Brockovich,36,320,6,256271286,52000000,4.928293962,1.98505513,4.279037152,6,5,1
Catch Me If You Can,180,144,6,352114312,52000000,6.771429077,5.30186565,4.202734063,7,8,1
Hostage,19,885,11,77944725,52000000,1.498937019,1.498937019,2.450132205,1,1,1
The Break-Up,364,563,13,204999686,52000000,3.942301654,2.745261894,2.615552154,1,1,1
Valentine's Day,724,453,3,216485654,52000000,4.163185654,2.985552964,3.894687179,1,6,1
From Paris with Love,15,1061,4,52826594,52000000,1.015896038,3.476742019,1.888123968,6,3,1
The Change-Up,1085,750,3,75450437,52000000,1.450969942,3.005311492,1.450969942,1,2,1
Moulin Rouge!,23,212,6,179213434,52500000,3.413589219,8.295844153,1.533795823,4,2,1
Crimson Tide,48,53,4,157387195,53000000,2.969569717,3.003693988,2.188072137,8,9,3
Anastasia,219,289,1,139804348,53000000,2.637817887,1.047960214,2.251966832,1,4,1
Blow,35,138,7,83282296,53000000,1.571364075,1.176034525,1.561775807,4,1,1
Angel Eyes,238,418,6,29700000,53000000,0.560377358,0.758979953,3.556365267,3,1,1
Be Cool,15,29,3,95226116,53000000,1.79671917,3.641085869,1.888123968,2,2,1
Law Abiding Citizen,789,29,6,126690726,53000000,2.390391057,3.641085869,1.898406298,4,3,1
Black Mass,35,1143,7,98837872,53000000,1.864865509,2.734118884,1.561775807,4,1,1
The Nutty Professor,37,102,9,128769345,54000000,2.3846175,4.235448899,2.842407681,2,1,1
101 Dalmatians,224,153,3,320689294,54000000,5.93869063,2.871228802,2.474343402,3,4,1
The Godfather: Part III,4,173,7,136766062,54000000,2.532704852,2.324233971,2.773573524,5,2,2
Superman II,400,442,4,190458706,54000000,3.527013074,2.735950434,3.103631118,1,1,1
Blade II,14,273,9,155010032,54000000,2.870556148,1.693894457,2.04278006,1,3,1
Gigli,382,390,6,7266209,54000000,0.134559426,1.832222404,2.343178803,4,2,1
V for Vendetta,482,932,4,132511035,54000000,2.453908056,1.70204982,3.113538429,1,2,1
"You, Me and Dupree",510,951,3,130431368,54000000,2.415395704,2.415395704,1.932892896,3,1,1
Pocahontas,26,26,2,346079773,55000000,6.292359509,6.292359509,6.292359509,1,1,1
First Knight,50,56,4,127600435,55000000,2.320007909,2.124792085,3.997717463,3,1,1
Disclosure,7,75,6,214015089,55000000,3.891183436,2.584341047,2.582920903,4,3,1
Stargate,77,93,4,196567262,55000000,3.573950218,2.043559892,1.867476349,12,1,1
Executive Decision,77,134,4,121969216,55000000,2.217622109,1.68187532,1.867476349,12,1,1
The Fan,10,53,6,18626419,55000000,0.338662164,3.003693988,2.005681337,8,1,1
Evita,232,237,5,141047179,55000000,2.564494164,3.407028696,2.365364553,1,1,1
Turbulence,106,251,4,11466088,55000000,0.208474327,0.208474327,0.443231794,2,1,1
Metro,37,252,4,31987563,55000000,0.581592055,3.037181857,2.842407681,5,1,1
City of Angels,17,50,6,198685114,55000000,3.612456618,3.282579055,1.971246251,6,1,1
Ronin,10,189,4,41610884,55000000,0.756561527,1.543818978,2.005681337,5,2,1
Superman,399,16,4,300218018,55000000,5.458509418,3.658721096,2.846230444,2,6,1
Any Given Sunday,4,8,6,100230832,55000000,1.822378764,2.411277524,2.773573524,5,9,1
Death Becomes Her,39,266,9,149022650,55000000,2.709502727,4.093274295,3.604713676,2,2,1
Shanghai Noon,346,543,2,56932305,55000000,1.035132818,1.548279012,2.872193017,1,1,1
Meet the Parents,42,260,3,330444045,55000000,6.008073545,3.765693196,2.036789228,10,3,1
Ishtar,280,593,4,14375181,55000000,0.261366927,0.261366927,0.944536664,1,1,1
Tango & Cash,16,391,4,63408614,55000000,1.152883891,0.738143071,2.825168668,19,2,1
Maid in Manhattan,238,65,3,154906693,55000000,2.816485327,1.832136827,3.556365267,3,3,1
The Hunted,273,45,6,34234008,55000000,0.622436509,0.821591415,2.14333179,1,1,2
American Wedding,537,667,3,231449203,55000000,4.208167327,2.683487733,4.843173903,4,2,1
Stuck on You,257,175,3,33828318,55000000,0.615060327,2.037118523,1.837607896,1,9,1
D-Tox,16,279,4,6416302,55000000,0.116660036,3.752039842,2.825168668,19,1,1
Flightplan,70,911,12,223387299,55000000,4.061587255,2.630941913,4.807917854,1,1,1
16 Blocks,19,16,4,65664721,55000000,1.193904018,3.658721096,2.450132205,16,6,1
The Pursuit of Happyness,44,955,6,307077295,55000000,5.583223545,4.320408964,3.996018889,4,2,2
All the King's Men,252,963,6,9450897,55000000,0.171834491,0.171834491,2.636630479,6,1,1
3:10 to Yuma,422,268,17,70016220,55000000,1.273022182,3.482754346,1.540553895,1,1,1
Elizabeth: The Golden Age,358,389,6,74237563,55000000,1.349773873,1.647306154,1.978711047,5,2,2
The Forbidden Kingdom,346,795,4,127906624,55000000,2.325574982,1.659817727,2.872193017,4,1,1
City of Ember,965,953,2,17869048,55000000,0.324891782,1.640230563,2.383375291,1,1,1
Changeling,574,40,7,113020255,55000000,2.054913727,3.849782014,1.427674726,1,5,1
Seven Pounds,44,955,6,168167691,55000000,3.057594382,4.320408964,3.996018889,4,2,2
Date Night,950,677,3,152263880,55000000,2.768434182,3.256976847,2.088144692,4,5,1
Burlesque,130,1182,6,89519773,55000000,1.627632236,1.627632236,1.318348228,1,1,1
Mr. Popper's Penguins,13,597,3,187361754,55000000,3.406577345,2.892597062,3.505449414,10,6,1
Bullet to the Head,16,129,4,9489829,55000000,0.172542345,1.877108832,2.825168668,19,6,1
Captain Phillips,1,846,4,95000000,55000000,1.727272727,3.55322734,4.655450038,1,2,1
Free Birds,598,1042,1,110000000,55000000,2.0,1.906658461,3.166471558,1,2,1
The Equalizer,48,303,12,192330738,55000000,3.496922509,2.017621194,2.188072137,2,1,3
Paddington,23,1388,14,259207227,55000000,4.712858673,4.712858673,1.533795823,1,1,1
Crimson Peak,1152,273,11,74679822,55000000,1.357814945,1.693894457,1.182134181,1,1,1
Everest,1255,1234,2,203427584,55000000,3.698683345,2.795213634,3.698683345,1,1,1
Fifty Shades Darker,1260,205,6,378827494,55000000,6.887772618,1.727695006,4.922090428,1,1,1
Gods and Generals,461,755,6,12923936,56000000,0.230784571,0.230784571,0.395042401,1,1,1
Walking Tall,627,683,2,57223890,56000000,1.021855179,1.421032268,2.218516066,4,1,1
The Pacifier,450,591,4,113006880,56000000,2.01798,2.815175528,2.332424864,6,1,1
New Year's Eve,10,453,3,142044638,56000000,2.536511393,2.985552964,2.005681337,7,6,1
Broken City,258,1292,12,19701164,56000000,0.3518065,0.3518065,2.191573798,5,1,1
Demolition Man,16,126,7,159055768,57000000,2.79045207,2.79045207,2.825168668,1,1,1
DragonHeart,128,160,9,115267375,57000000,2.022234649,4.260283363,3.139474424,1,1,1
The Devil's Advocate,52,280,6,152944660,57000000,2.683239649,2.374001152,2.777037085,6,2,1
The Mexican,25,294,4,147845033,57000000,2.593772509,2.459635972,2.949390394,3,1,1
Captain Corelli's Mandolin,17,403,6,62112895,57000000,1.089699912,5.410245161,1.971246251,6,6,1
Rock Star,258,153,16,16991902,57000000,0.298103544,2.871228802,2.191573798,1,1,1
Thunderbirds,769,239,4,28283637,57000000,0.496204158,1.63014077,0.496204158,1,1,1
Elizabethtown,834,249,3,52034889,57000000,0.912892789,2.212629102,0.912892789,1,2,1
Ghost Rider: Spirit of Vengeance,17,956,4,149217355,57000000,2.617848333,2.185008683,1.971246251,7,4,1
GoldenEye,6,6,2,352194034,58000000,6.072310931,2.530729892,2.284334285,1,1,1
The Cotton Club,126,173,16,25928721,58000000,0.447046914,2.324233971,2.102684389,1,1,1
Just Like Heaven,555,597,3,102854431,58000000,1.773352259,2.892597062,3.317383281,4,6,1
Leatherheads,30,746,3,41299492,58000000,0.712060207,2.650925425,2.809310333,4,5,1
Did You Hear About the Morgans?,84,742,3,85280250,58000000,1.470349138,2.224558329,1.580100425,2,3,1
RED,19,911,4,71664962,58000000,1.235602793,2.630941913,2.450132205,16,1,1
Red Tails,1111,1239,6,50365377,58000000,0.868368569,0.868368569,1.285262509,2,1,1
The Internship,598,677,3,44000000,58000000,0.75862069,3.256976847,3.166471558,6,5,1
Goosebumps,710,1452,2,158162788,58000000,2.726944621,2.726944621,2.07900181,1,1,1
Life,592,1243,10,100541806,58000000,1.733479414,2.090717383,2.644049372,1,1,1
Ice Age,622,685,1,383257136,59000000,6.495883661,4.985921791,3.481275164,1,2,1
Heat,4,4,4,187436818,60000000,3.123946967,1.643330469,2.773573524,3,2,2
Money Train,14,14,4,35431113,60000000,0.59051855,3.803874836,2.04278006,3,1,1
Under Siege 2: Dark Territory,61,69,4,104324083,60000000,1.738734717,1.738734717,2.553954139,9,1,1
Interview with the Vampire,25,80,10,223664608,60000000,3.727743467,1.187163681,2.949390394,1,1,1
Junior,68,82,3,37000000,60000000,0.616666667,6.33503909,4.266287762,3,6,3
The Relic,154,5,10,33956608,60000000,0.565943467,1.247418087,0.426122156,1,1,1
Days of Thunder,99,53,2,157920733,60000000,2.632012217,3.003693988,4.492738524,3,1,1
Jingle All the Way,68,107,14,129832389,60000000,2.16387315,2.996534564,4.266287762,1,1,1
Event Horizon,144,22,10,26673242,60000000,0.444554033,3.290114347,2.739667874,1,2,1
Fire Down Below,61,278,4,16000000,60000000,0.266666667,0.266666667,2.553954139,9,1,1
The Truman Show,13,226,3,264118201,60000000,4.401970017,4.886747493,3.505449414,10,1,1
The Jackal,19,49,4,159330280,60000000,2.655504667,1.224165834,2.450132205,16,1,1
The Horse Whisperer,265,297,6,186883563,60000000,3.11472605,1.508322165,2.63618583,8,1,2
U.S. Marshals,273,134,12,102367405,60000000,1.706123417,1.68187532,2.14333179,1,1,1
A Perfect Murder,7,42,7,128038368,60000000,2.1339728,2.583754567,2.582920903,3,1,1
The Avengers,59,367,12,48585416,60000000,0.809756933,1.725619207,3.196739219,1,1,1
Antz,28,378,2,171757863,60000000,2.86263105,2.86263105,2.942049479,1,1,1
Psycho,364,23,10,37141130,60000000,0.619018833,1.720837641,2.615552154,1,1,1
The General's Daughter,15,263,7,149705852,60000000,2.495097533,2.805790824,1.888123968,1,1,1
Deep Blue Sea,407,9,4,73648228,60000000,1.227470467,2.024278008,2.019019987,2,10,1
The Green Mile,1,95,9,284600000,60000000,4.743333333,2.391825516,4.655450038,2,1,1
Far and Away,99,48,2,137783840,60000000,2.296397333,3.465318601,4.492738524,3,2,1
Rules of Engagement,273,45,4,71000000,60000000,1.183333333,0.821591415,2.14333179,1,3,2
Almost Famous,510,249,6,47383689,60000000,0.78972815,2.212629102,1.932892896,3,4,1
15 Minutes,10,601,4,56359980,60000000,0.939333,0.939333,2.005681337,5,1,1
Along Came a Spider,250,605,7,105178561,60000000,1.752976017,1.081029287,1.712630892,2,1,1
Cats & Dogs,64,615,3,93375151,60000000,1.556252517,1.556252517,2.027467985,2,1,1
A Beautiful Mind,422,48,6,313542341,60000000,5.225705683,3.465318601,1.540553895,2,3,2
Dragonfly,90,102,6,52322400,60000000,0.87204,4.235448899,2.388660182,9,1,1
The Scorpion King,627,331,4,165333180,60000000,2.755553,4.049433221,2.218516066,4,1,1
The Bourne Identity,257,439,4,214034224,60000000,3.567237067,2.914597669,1.837607896,2,1,1
Reign of Fire,477,319,2,43061982,60000000,0.7176997,1.49969294,2.329263613,2,1,1
Analyze That,10,230,3,55003135,60000000,0.916718917,2.807705291,2.005681337,7,6,2
Star Trek: Nemesis,81,134,8,67312826,60000000,1.121880433,1.68187532,3.407369897,4,1,1
Two Weeks Notice,55,742,3,93354918,60000000,1.5559153,2.224558329,4.648968252,6,3,1
The Core,678,290,4,74208267,60000000,1.23680445,1.715046875,2.052336563,2,1,1
Daddy Day Care,37,493,3,164433867,60000000,2.74056445,3.411609629,2.842407681,11,4,2
The Italian Job,258,29,4,176070171,60000000,2.93450285,3.641085869,2.191573798,7,3,1
Sinbad: Legend of the Seven Seas,25,771,14,26288320,60000000,0.438138667,0.438138667,2.949390394,1,1,1
Intolerable Cruelty,30,156,7,119940815,60000000,1.999013583,3.901257815,2.809310333,3,3,3
Runaway Jury,262,276,6,80154140,60000000,1.335902333,1.556027457,1.619638501,2,3,1
Paycheck,382,38,4,96269812,60000000,1.604496867,2.950625088,2.343178803,2,4,1
Starsky & Hutch,42,541,3,170268750,60000000,2.8378125,3.347838422,2.036789228,10,7,1
The Terminal,1,144,3,219417255,60000000,3.65695425,5.30186565,4.655450038,12,1,2
The Village,770,579,6,256697520,60000000,4.278292,2.718433129,3.244494754,1,2,1
Ladder 49,785,715,6,74541707,60000000,1.242361783,1.698784264,2.095783692,5,2,1
Alfie,542,108,3,13395939,60000000,0.22326565,0.799935792,1.225857897,1,1,1
After the Sunset,6,376,4,61347797,60000000,1.022463283,3.40167604,2.284334285,3,4,1
xXx: State of the Union,29,605,4,71073932,60000000,1.184565533,1.081029287,4.008318875,3,2,1
Doom,627,517,2,55987321,60000000,0.933122017,1.737726147,2.218516066,4,1,1
Cheaper by the Dozen 2,276,591,3,129181830,60000000,2.1530305,2.815175528,2.276394915,6,4,2
The Sentinel,7,774,4,77920346,60000000,1.298672433,1.378357129,2.582920903,4,2,1
Flyboys,846,611,4,17800000,60000000,0.296666667,0.219303417,2.05999374,3,1,1
Bridge to Terabithia,903,983,2,137587063,60000000,2.293117717,1.441155942,3.397778858,2,2,1
Norbit,37,525,3,95673607,60000000,1.594560117,0.997428452,2.842407681,11,4,3
The Heartbreak Kid,42,175,3,127766650,60000000,2.129444167,2.037118523,2.036789228,10,9,1
Alvin and the Chipmunks,53,449,3,361366633,60000000,6.022777217,2.765625,2.9543545,3,2,1
The Happening,258,579,12,163403799,60000000,2.72339665,2.718433129,2.191573798,5,1,1
Meet Dave,37,525,3,50650079,60000000,0.844167983,0.997428452,2.842407681,11,4,3
The Spirit,962,1083,4,39031337,60000000,0.650522283,0.650522283,0.650522283,1,1,1
Righteous Kill,10,231,4,73174566,60000000,1.2195761,4.213388755,2.005681337,5,1,1
Marley & Me,598,950,3,244082376,60000000,4.0680396,3.963465991,3.166471558,6,3,2
The Tale of Despereaux,201,1102,2,50877145,60000000,0.847952417,0.847952417,2.910052274,2,1,1
Inkheart,378,57,2,57490374,60000000,0.9581729,1.13088516,1.368995393,1,1,1
Coraline,967,152,1,124596398,60000000,2.076606633,2.346534713,1.759192447,1,1,1
State of Play,422,972,4,87784194,60000000,1.4630699,3.517537722,1.540553895,3,1,1
The Soloist,476,917,6,31720158,60000000,0.5286693,2.822579915,1.340827631,2,3,1
Year One,710,230,3,62357900,60000000,1.039298333,2.807705291,2.07900181,5,6,1
Invictus,250,40,6,122233971,60000000,2.03723285,3.849782014,1.712630892,6,9,1
Scott Pilgrim vs. the World,964,857,4,47664559,60000000,0.794409317,4.785295384,2.229090047,1,2,1
Resident Evil: Afterlife,623,22,4,300228084,60000000,5.0038014,3.290114347,3.15628351,3,6,5
Eat Pray Love,36,967,6,204594016,60000000,3.409900267,1.986404217,4.279037152,6,2,1
Priest,1023,1145,4,78309131,60000000,1.305152183,3.703356658,1.95870413,1,1,2
Contagion,257,320,6,137551594,60000000,2.292526567,1.98505513,1.837607896,8,5,2
The Pirates! In an Adventure with Scientists!,84,1256,1,118338361,60000000,1.972306017,1.972306017,1.580100425,1,1,1
ParaNorman,1052,1266,14,107139399,60000000,1.78565665,1.78565665,1.49646865,1,1,1
Jack Reacher,99,565,7,218340595,60000000,3.639009917,2.944528547,4.492738524,1,1,1
Gangster Squad,966,1129,7,105200903,60000000,1.753348383,2.513363041,1.222447017,1,1,1
Upside Down,406,1296,13,8106475,60000000,0.135107917,0.135107917,1.688314905,1,1,1
Beautiful Creatures,1148,387,9,60052138,60000000,1.000868967,2.316114906,1.000868967,1,1,1
The Mortal Instruments: City of Bones,1162,775,4,90565421,60000000,1.509423683,4.185194686,1.509423683,1,3,1
Jack Ryan: Shadow Recruit,1129,85,4,50549107,60000000,0.842485117,1.665756958,0.756965789,2,1,1
Winter's Tale,578,1335,6,30800231,60000000,0.513337183,0.513337183,1.660990887,6,1,1
The Boxtrolls,215,1370,1,108255770,60000000,1.804262833,1.804262833,1.60696129,1,1,1
Mortdecai,35,466,3,30418560,60000000,0.506976,1.369749672,1.561775807,3,1,2
Joy,1137,44,6,101134059,60000000,1.68556765,4.174495515,4.051996216,1,4,1
London Has Fallen,526,1474,4,205754447,60000000,3.429240783,3.429240783,1.694699197,5,1,1
Sully,1,40,6,238470033,60000000,3.97450055,3.849782014,4.655450038,3,9,1
Kubo and the Two Strings,1290,1500,1,69929545,60000000,1.165492417,1.165492417,1.165492417,1,1,1
Jack Reacher: Never Go Back,99,83,4,162146076,60000000,2.7024346,2.340806447,4.492738524,1,2,1
Smurfs: The Lost Village,36,695,2,197183546,60000000,3.286392433,3.36274215,4.279037152,2,1,1
Rock Dog,675,1005,2,9420546,60000000,0.1570091,0.955236979,1.432203958,1,1,1
The Dark Tower,1172,1531,4,71000000,60000000,1.183333333,1.183333333,1.655016374,2,1,1
Perfect Stranger,606,205,7,73090611,60795000,1.202247076,1.727695006,3.765038544,2,4,1
Shooter,258,303,4,95696996,61000000,1.568803213,2.017621194,2.191573798,7,6,1
